referrer,views_total,views_unique
Google,77,21
github.com,29,14
theopenroadproject.org,9,2
in.search.yahoo.com,7,2
youtube.com,3,1
cn.bing.com,2,2
huggingface.co,2,2
ucsc-ospo.github.io,1,1
