url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,59,39
/The-OpenROAD-Project/ORAssistant/blob/master/frontend/README.md,18,4
/The-OpenROAD-Project/ORAssistant/tree/master,15,3
/The-OpenROAD-Project/ORAssistant/issues,9,5
/The-OpenROAD-Project/ORAssistant/tree/master/backend,9,4
/The-OpenROAD-Project/ORAssistant/tree/master/frontend,8,4
/The-OpenROAD-Project/ORAssistant/pulls,8,2
/The-OpenROAD-Project/ORAssistant/pull/61,7,5
/The-OpenROAD-Project/ORAssistant/issues/75,7,3
/The-OpenROAD-Project/ORAssistant/tree/master/evaluation/human_evaluation,6,3
