referrer,views_total,views_unique
github.com,49,9
Google,30,14
theopenroadproject.org,6,6
Bing,6,3
Yahoo,1,1
com.linkedin.android,1,1
summerofcode.withgoogle.com,1,1
yandex.ru,1,1
