referrer,views_total,views_unique
summerofcode.withgoogle.com,35,4
Google,29,11
github.com,23,11
Bing,8,4
theopenroadproject.org,5,5
chatgpt.com,1,1
com.linkedin.android,1,1
yandex.ru,1,1
