referrer,views_total,views_unique
github.com,35,14
summerofcode.withgoogle.com,34,3
Google,28,10
Bing,8,4
theopenroadproject.org,3,3
chatgpt.com,1,1
com.linkedin.android,1,1
ucsc-ospo.github.io,1,1
