referrer,views_total,views_unique
summerofcode.withgoogle.com,57,16
github.com,37,19
Google,29,12
theopenroadproject.org,14,9
cn.bing.com,2,2
Yahoo,2,1
linkedin.com,1,1
yandex.ru,1,1
Bing,1,1
chatgpt.com,1,1
