referrer,views_total,views_unique
github.com,33,25
Google,27,17
theopenroadproject.org,4,4
ucsc-ospo.github.io,4,2
antmicro.com,2,1
chatgpt.com,2,1
Bing,1,1
precisioninno.com,1,1
