url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,74,42
/The-OpenROAD-Project/ORAssistant/security/dependabot,23,1
/The-OpenROAD-Project/ORAssistant/issues,18,9
/The-OpenROAD-Project/ORAssistant/security,18,1
/The-OpenROAD-Project/ORAssistant/pulls,17,4
/The-OpenROAD-Project/ORAssistant/issues/243,7,5
/The-OpenROAD-Project/ORAssistant/blob/master/README.md,5,4
/The-OpenROAD-Project/ORAssistant/actions,5,2
/The-OpenROAD-Project/ORAssistant/pull/262/changes,5,1
/The-OpenROAD-Project/ORAssistant/tree/master/backend,4,3
