referrer,views_total,views_unique
Google,38,17
github.com,12,8
theopenroadproject.org,11,5
Bing,5,4
chatgpt.com,4,1
statics.teams.cdn.office.net,2,2
huggingface.co,1,1
cn.bing.com,1,1
DuckDuckGo,1,1
