url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,78,45
/The-OpenROAD-Project/ORAssistant/issues,17,5
/The-OpenROAD-Project/ORAssistant/tree/master/backend,6,2
/The-OpenROAD-Project/ORAssistant/releases,5,3
/The-OpenROAD-Project/ORAssistant/issues/184,5,2
/The-OpenROAD-Project/ORAssistant/blob/master/frontend/README.md,5,1
/The-OpenROAD-Project/ORAssistant/issues/190,5,1
/The-OpenROAD-Project/ORAssistant/blob/master/docker-compose.yml,4,2
/The-OpenROAD-Project/ORAssistant/blob/master/backend/Dockerfile,4,1
/The-OpenROAD-Project/ORAssistant/forks,3,3
