referrer,views_total,views_unique
Google,40,20
github.com,40,17
Bing,11,3
summerofcode.withgoogle.com,11,2
theopenroadproject.org,5,5
ucsc-ospo.github.io,4,2
antmicro.com,2,1
chatgpt.com,2,1
Yahoo,1,1
com.linkedin.android,1,1
