url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,136,64
/The-OpenROAD-Project/ORAssistant/security/dependabot,51,1
/The-OpenROAD-Project/ORAssistant/issues,37,14
/The-OpenROAD-Project/ORAssistant/security,37,1
/The-OpenROAD-Project/ORAssistant/pulls,25,10
/The-OpenROAD-Project/ORAssistant/issues/41,15,2
/The-OpenROAD-Project/ORAssistant/pull/250,9,2
/The-OpenROAD-Project/ORAssistant/issues/243,7,3
/The-OpenROAD-Project/ORAssistant/tree/master/backend,5,5
/The-OpenROAD-Project/ORAssistant/tree/update-chglog,5,3
