referrer,views_total,views_unique
github.com,50,12
Google,48,17
Bing,12,4
summerofcode.withgoogle.com,12,3
theopenroadproject.org,6,6
ucsc-ospo.github.io,3,1
Yahoo,1,1
com.linkedin.android,1,1
overleaf.com,1,1
