url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,66,43
/The-OpenROAD-Project/ORAssistant/security/dependabot,19,1
/The-OpenROAD-Project/ORAssistant/pulls,15,6
/The-OpenROAD-Project/ORAssistant/security,13,1
/The-OpenROAD-Project/ORAssistant/issues,8,4
/The-OpenROAD-Project/ORAssistant/actions,6,1
/The-OpenROAD-Project/ORAssistant/tree/master/backend,5,4
/The-OpenROAD-Project/ORAssistant/pull/301,5,3
/The-OpenROAD-Project/ORAssistant/pull/299,5,2
/The-OpenROAD-Project/ORAssistant/issues/259,4,3
