referrer,views_total,views_unique
Google,36,20
theopenroadproject.org,10,4
github.com,7,6
chatgpt.com,5,2
cn.bing.com,4,2
openroad.readthedocs.io,1,1
Bing,1,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
