referrer,views_total,views_unique
github.com,34,27
Google,27,18
theopenroadproject.org,4,4
ucsc-ospo.github.io,4,2
antmicro.com,2,1
chatgpt.com,2,1
Bing,1,1
precisioninno.com,1,1
summerofcode.withgoogle.com,1,1
