referrer,views_total,views_unique
Google,77,21
github.com,29,13
theopenroadproject.org,10,3
in.search.yahoo.com,7,2
cn.bing.com,2,2
huggingface.co,2,2
Bing,2,1
ucsc-ospo.github.io,1,1
perplexity.ai,1,1
