url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,63,46
/The-OpenROAD-Project/ORAssistant/tree/master/backend,20,7
/The-OpenROAD-Project/ORAssistant/tree/master,11,1
/The-OpenROAD-Project/ORAssistant/blob/master/backend/build_docs.py,6,5
/The-OpenROAD-Project/ORAssistant/blob/1441a9f81370c3db6f5fb9b36cf86583896c9751/common/mongoClient.py,5,1
/The-OpenROAD-Project/ORAssistant/tree/master/common,4,2
/The-OpenROAD-Project/ORAssistant/tree/master/frontend,4,2
/The-OpenROAD-Project/ORAssistant/blob/master/backend/chatbot.py,3,2
/The-OpenROAD-Project/ORAssistant/tree/master/evaluation/human_evaluation,3,1
/The-OpenROAD-Project/ORAssistant/branches,2,2
