referrer,views_total,views_unique
summerofcode.withgoogle.com,34,3
github.com,30,13
Google,29,11
Bing,7,3
theopenroadproject.org,4,4
chatgpt.com,1,1
com.linkedin.android,1,1
ucsc-ospo.github.io,1,1
yandex.ru,1,1
