referrer,views_total,views_unique
github.com,26,12
summerofcode.withgoogle.com,23,4
Google,19,12
theopenroadproject.org,7,7
Bing,6,3
chatgpt.com,1,1
com.linkedin.android,1,1
yandex.ru,1,1
