referrer,views_total,views_unique
github.com,62,17
Google,57,16
summerofcode.withgoogle.com,55,14
theopenroadproject.org,13,8
cn.bing.com,3,3
linkedin.com,2,2
Yahoo,1,1
chatgpt.com,1,1
lnkd.in,1,1
Bing,1,1
