url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,71,52
/The-OpenROAD-Project/ORAssistant/tree/master/backend,12,7
/The-OpenROAD-Project/ORAssistant/blob/master/backend/build_docs.py,9,9
/The-OpenROAD-Project/ORAssistant/tree/master,7,3
/The-OpenROAD-Project/ORAssistant/pull/107,6,1
/The-OpenROAD-Project/ORAssistant/issues,5,4
/The-OpenROAD-Project/ORAssistant/pulls,5,4
/The-OpenROAD-Project/ORAssistant/tree/master/frontend,4,3
/The-OpenROAD-Project/ORAssistant/blob/master/README.md,3,3
/The-OpenROAD-Project/ORAssistant/tree/master/backend/src,3,2
