url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,126,60
/The-OpenROAD-Project/ORAssistant/security/dependabot,53,1
/The-OpenROAD-Project/ORAssistant/issues,35,13
/The-OpenROAD-Project/ORAssistant/security,35,1
/The-OpenROAD-Project/ORAssistant/pulls,21,9
/The-OpenROAD-Project/ORAssistant/issues/41,15,2
/The-OpenROAD-Project/ORAssistant/pull/250,9,2
/The-OpenROAD-Project/ORAssistant/issues/243,7,3
/The-OpenROAD-Project/ORAssistant/tree/update-chglog,5,3
/The-OpenROAD-Project/ORAssistant/issues/248,5,2
