referrer,views_total,views_unique
Google,77,23
github.com,30,14
theopenroadproject.org,10,3
in.search.yahoo.com,7,2
huggingface.co,3,3
Bing,2,1
search.brave.com,1,1
ucsc-ospo.github.io,1,1
cn.bing.com,1,1
perplexity.ai,1,1
