referrer,views_total,views_unique
github.com,47,14
summerofcode.withgoogle.com,33,4
Google,28,19
theopenroadproject.org,8,6
DuckDuckGo,1,1
ucsc-ospo.github.io,1,1
m.baidu.com,1,1
cn.bing.com,1,1
Bing,1,1
com.google.android.gm,1,1
