referrer,views_total,views_unique
github.com,58,15
summerofcode.withgoogle.com,53,14
Google,49,14
theopenroadproject.org,13,8
cn.bing.com,3,3
linkedin.com,2,2
chatgpt.com,1,1
Bing,1,1
yandex.ru,1,1
lnkd.in,1,1
