url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,50,31
/The-OpenROAD-Project/ORAssistant/pulls,13,5
/The-OpenROAD-Project/ORAssistant/security/dependabot,12,1
/The-OpenROAD-Project/ORAssistant/actions,8,1
/The-OpenROAD-Project/ORAssistant/issues,6,4
/The-OpenROAD-Project/ORAssistant/pull/276,4,1
/The-OpenROAD-Project/ORAssistant/security,4,1
/The-OpenROAD-Project/ORAssistant/blob/master/frontend/README.md,3,1
/The-OpenROAD-Project/ORAssistant/issues/91,2,2
/The-OpenROAD-Project/ORAssistant/pull/271,2,2
