url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,73,47
/The-OpenROAD-Project/ORAssistant/security/dependabot,19,1
/The-OpenROAD-Project/ORAssistant/pulls,15,6
/The-OpenROAD-Project/ORAssistant/security,13,1
/The-OpenROAD-Project/ORAssistant/issues,10,4
/The-OpenROAD-Project/ORAssistant/pull/301,7,4
/The-OpenROAD-Project/ORAssistant/issues/152,7,2
/The-OpenROAD-Project/ORAssistant/actions,6,1
/The-OpenROAD-Project/ORAssistant/pull/299,5,2
/The-OpenROAD-Project/ORAssistant/issues/259,4,3
