url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,137,70
/The-OpenROAD-Project/ORAssistant/pulls,34,12
/The-OpenROAD-Project/ORAssistant/security/dependabot,28,1
/The-OpenROAD-Project/ORAssistant/security,26,1
/The-OpenROAD-Project/ORAssistant/issues,22,11
/The-OpenROAD-Project/ORAssistant/pull/175,13,10
/The-OpenROAD-Project/ORAssistant/pull/239,5,2
/The-OpenROAD-Project/ORAssistant/tree/master/backend,4,4
/The-OpenROAD-Project/ORAssistant/pull/230,4,2
/The-OpenROAD-Project/ORAssistant/security/dependabot/190,4,1
