referrer,views_total,views_unique
github.com,43,11
Google,31,21
summerofcode.withgoogle.com,27,3
theopenroadproject.org,9,6
DuckDuckGo,1,1
ucsc-ospo.github.io,1,1
m.baidu.com,1,1
cn.bing.com,1,1
Bing,1,1
com.google.android.gm,1,1
