referrer,views_total,views_unique
github.com,157,20
Google,87,19
theopenroadproject.org,38,7
com.google.android.gm,3,1
chatgpt.com,2,2
kzmlze44ud2qe1gqtnbs.lite.vusercontent.net,1,1
cn.bing.com,1,1
Bing,1,1
source.corp.google.com,1,1
