referrer,views_total,views_unique
summerofcode.withgoogle.com,30,13
github.com,18,17
Google,17,16
openroad.readthedocs.io,5,1
theopenroadproject.org,4,4
cn.bing.com,3,2
Bing,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
