url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,52,39
/The-OpenROAD-Project/ORAssistant/issues,11,3
/The-OpenROAD-Project/ORAssistant/graphs/contributors,4,1
/The-OpenROAD-Project/ORAssistant/releases,3,3
/The-OpenROAD-Project/ORAssistant/tree/master/backend,3,3
/The-OpenROAD-Project/ORAssistant/pulls,3,2
/The-OpenROAD-Project/ORAssistant/issues/91,2,2
/The-OpenROAD-Project/ORAssistant/tree/master/frontend,2,2
/The-OpenROAD-Project/ORAssistant/issues/127,2,1
/The-OpenROAD-Project/ORAssistant/pulse,2,1
