referrer,views_total,views_unique
the-openroad-project.github.io,24,1
summerofcode.withgoogle.com,23,7
theopenroadproject.org,22,7
Google,20,14
github.com,17,12
cn.bing.com,3,3
Bing,2,2
search.brave.com,2,2
Baidu,1,1
yandex.ru,1,1
