referrer,views_total,views_unique
Google,60,21
github.com,30,13
theopenroadproject.org,9,2
in.search.yahoo.com,7,2
huggingface.co,3,3
summerofcode.withgoogle.com,2,2
Bing,2,1
cn.bing.com,1,1
ucsc-ospo.github.io,1,1
faculty.engineering.asu.edu,1,1
