referrer,views_total,views_unique
github.com,32,10
Google,23,14
theopenroadproject.org,4,4
ucsc-ospo.github.io,2,1
com.google.android.gm,2,1
Bing,1,1
Baidu,1,1
chatgpt.com,1,1
