url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,73,51
/The-OpenROAD-Project/ORAssistant/tree/master/backend,23,8
/The-OpenROAD-Project/ORAssistant/tree/master,18,4
/The-OpenROAD-Project/ORAssistant/blob/master/backend/build_docs.py,9,8
/The-OpenROAD-Project/ORAssistant/tree/master/common,6,3
/The-OpenROAD-Project/ORAssistant/tree/master/frontend,6,3
/The-OpenROAD-Project/ORAssistant/tree/master/backend/src,4,3
/The-OpenROAD-Project/ORAssistant/blob/master/backend/chatbot.py,3,2
/The-OpenROAD-Project/ORAssistant/issues,3,2
/The-OpenROAD-Project/ORAssistant/tree/master/backend/src/vectorstores,3,2
