referrer,views_total,views_unique
Google,57,19
github.com,29,14
theopenroadproject.org,9,2
in.search.yahoo.com,7,2
huggingface.co,3,3
Bing,2,1
search.brave.com,1,1
ucsc-ospo.github.io,1,1
perplexity.ai,1,1
