referrer,views_total,views_unique
github.com,23,9
summerofcode.withgoogle.com,21,10
Google,16,15
openroad.readthedocs.io,6,2
theopenroadproject.org,4,4
DuckDuckGo,1,1
chatgpt.com,1,1
Bing,1,1
cn.bing.com,1,1
