url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,46,29
/The-OpenROAD-Project/ORAssistant/pulls,11,5
/The-OpenROAD-Project/ORAssistant/issues,9,5
/The-OpenROAD-Project/ORAssistant/security/dependabot,7,1
/The-OpenROAD-Project/ORAssistant/actions,6,1
/The-OpenROAD-Project/ORAssistant/pull/276,4,1
/The-OpenROAD-Project/ORAssistant/pull/271,2,2
/The-OpenROAD-Project/ORAssistant/pull/272,2,2
/The-OpenROAD-Project/ORAssistant/actions/runs/25924995250/job/76203739896,2,1
/The-OpenROAD-Project/ORAssistant/actions/runs/25950054970/job/76286031759,2,1
