url_path,views_total,views_unique
/The-OpenROAD-Project/ORAssistant,147,72
/The-OpenROAD-Project/ORAssistant/security/dependabot,43,1
/The-OpenROAD-Project/ORAssistant/pulls,35,11
/The-OpenROAD-Project/ORAssistant/security,34,1
/The-OpenROAD-Project/ORAssistant/issues,24,13
/The-OpenROAD-Project/ORAssistant/pull/175,13,10
/The-OpenROAD-Project/ORAssistant/pull/250,6,1
/The-OpenROAD-Project/ORAssistant/pull/239,5,2
/The-OpenROAD-Project/ORAssistant/tree/master/backend,4,4
/The-OpenROAD-Project/ORAssistant/pull/230,4,2
